Time,Area,Title
2011-01-08 11:00,강원도,제 01-7호 | 한파경보·한파주의보 해제
2011-01-08 11:00,서울·인천·경기도,제 01-7호 | 한파경보·한파주의보 해제
2011-01-08 11:00,충청북도,제 01-7호 | 한파경보·한파주의보 해제
2011-01-08 11:00,전라북도,제 01-9호 | 한파주의보 해제
2011-01-08 11:00,대전·세종·충청남도,제 01-10호 | 한파주의보 해제
2011-01-08 11:00,부산·울산·경상남도,제 01-20호 | 한파주의보 해제
2011-01-08 11:00,대구·경상북도,제 01-22호 | 한파경보·한파주의보 해제
2011-01-08 11:00,강원도,제 01-36호 | 한파경보·한파주의보 해제
2011-01-08 11:00,전국,제 01-61호 | 한파경보·한파주의보 해제
2011-01-09 17:00,강원도,제 01-8호 | 한파주의보 발표
2011-01-09 17:00,충청북도,제 01-8호 | 한파주의보 발표
2011-01-09 17:00,서울·인천·경기도,제 01-9호 | 한파주의보 발표
2011-01-09 17:00,전라북도,제 01-11호 | 한파주의보 발표
2011-01-09 17:00,대전·세종·충청남도,제 01-12호 | 한파주의보 발표
2011-01-09 17:00,부산·울산·경상남도,제 01-22호 | 한파주의보·풍랑주의보 발표
2011-01-09 17:00,대구·경상북도,제 01-24호 | 한파경보·한파주의보·건조주의보·풍랑주의보 발표
2011-01-09 17:00,강원도,제 01-42호 | 한파경보·한파주의보 발표·대설경보 대치
2011-01-09 17:00,전국,제 01-69호 | 한파경보·한파주의보·건조주의보·풍랑주의보 발표·대설경보 대치
2011-01-10 11:00,대전·세종·충청남도,제 01-14호 | 한파주의보 해제
2011-01-10 11:00,전국,제 01-73호 | 한파주의보 해제
2011-01-10 16:00,강원도,제 01-9호 | 한파경보 대치
2011-01-10 16:00,충청북도,제 01-9호 | 한파주의보 발표
2011-01-10 16:00,서울·인천·경기도,제 01-11호 | 한파주의보 발표
2011-01-10 16:00,전라북도,제 01-13호 | 한파주의보 발표
2011-01-10 16:00,부산·울산·경상남도,제 01-24호 | 한파주의보 발표
2011-01-10 16:00,대구·경상북도,제 01-26호 | 한파주의보 해제
2011-01-10 16:00,강원도,제 01-45호 | 한파경보 대치
2011-01-10 16:00,전국,제 01-74호 | 한파경보 대치·한파주의보 발표·한파주의보 해제·건조주의보 발표·풍랑주의보 해제
2011-01-11 16:30,서울·인천·경기도,제 01-4호 | 강풍주의보·한파주의보·풍랑주의보 발표
2011-01-11 16:30,서울·인천·경기도,제 01-12호 | 강풍주의보·한파주의보·풍랑주의보 발표
2011-01-11 16:30,대전·세종·충청남도,제 01-15호 | 한파주의보·풍랑주의보 발표
2011-01-11 16:30,전국,제 01-77호 | 강풍주의보·한파주의보·풍랑주의보 발표
2011-01-13 11:00,강원도,제 01-10호 | 한파주의보 대치
2011-01-13 11:00,대구·경상북도,제 01-28호 | 한파주의보 대치·건조주의보 발표
2011-01-13 11:00,강원도,제 01-50호 | 한파주의보 대치
2011-01-13 11:00,전국,제 01-89호 | 한파주의보 대치·건조주의보 발표
2011-01-13 15:30,서울·인천·경기도,제 01-7호 | 한파주의보 해제
2011-01-13 15:30,충청북도,제 01-10호 | 한파주의보 해제
2011-01-13 15:30,강원도,제 01-11호 | 한파주의보 해제
2011-01-13 15:30,전라북도,제 01-16호 | 한파주의보 해제
2011-01-13 15:30,대전·세종·충청남도,제 01-17호 | 한파주의보 해제
2011-01-13 15:30,대구·경상북도,제 01-29호 | 한파주의보 해제
2011-01-13 15:30,부산·울산·경상남도,제 01-29호 | 한파주의보 해제
2011-01-13 15:30,강원도,제 01-51호 | 한파주의보 해제
2011-01-13 15:30,전국,제 01-90호 | 한파주의보 해제
2011-01-14 16:00,서울·인천·경기도,제 01-8호 | 한파경보·한파주의보 발표
2011-01-14 16:00,충청북도,제 01-11호 | 한파경보 발표
2011-01-14 16:00,강원도,제 01-12호 | 한파경보 발표·한파경보 대치
2011-01-14 16:00,서울·인천·경기도,제 01-14호 | 한파경보·한파주의보 발표
2011-01-14 16:00,전라북도,제 01-17호 | 한파경보·한파주의보 발표
2011-01-14 16:00,대전·세종·충청남도,제 01-18호 | 한파경보·한파주의보 발표
2011-01-14 16:00,광주·전라남도,제 01-24호 | 한파주의보 발표
2011-01-14 16:00,대구·경상북도,제 01-30호 | 한파경보 대치·한파경보·한파주의보 발표
2011-01-14 16:00,부산·울산·경상남도,제 01-30호 | 한파경보·한파주의보 발표
2011-01-14 16:00,강원도,제 01-52호 | 한파경보 발표·한파경보 대치
2011-01-14 16:00,전국,제 01-91호 | 한파경보 대치·한파경보·한파주의보 발표
2011-01-15 16:00,서울·인천·경기도,제 01-9호 | 한파경보 대치
2011-01-15 16:00,대전·세종·충청남도,제 01-21호 | 한파경보·풍랑경보 대치
2011-01-15 16:00,전국,제 01-100호 | 강풍경보·한파경보·건조경보·풍랑경보 대치·대설주의보 발표
2011-01-15 22:30,광주·전라남도,제 01-30호 | 한파주의보 발표
2011-01-15 22:30,부산·울산·경상남도,제 01-36호 | 한파주의보 발표
2011-01-15 22:30,전국,제 01-104호 | 한파주의보 발표
2011-01-16 16:00,대구·경상북도,제 01-35호 | 강풍주의보 해제·한파주의보 대치
2011-01-16 16:00,전국,제 01-109호 | 강풍주의보 해제·한파주의보 대치
2011-01-17 16:00,서울·인천·경기도,제 01-10호 | 한파주의보 해제·한파주의보 대치
2011-01-17 16:00,충청북도,제 01-12호 | 한파주의보 대치
2011-01-17 16:00,서울·인천·경기도,제 01-19호 | 한파주의보 해제·한파주의보 대치
2011-01-17 16:00,광주·전라남도,제 01-37호 | 한파주의보 해제
2011-01-17 16:00,대구·경상북도,제 01-38호 | 한파주의보 대치·한파주의보 해제·건조경보 대치
2011-01-17 16:00,부산·울산·경상남도,제 01-41호 | 한파주의보 해제·한파주의보 대치
2011-01-17 16:00,전국,제 01-116호 | 한파주의보 대치·한파주의보 해제·건조경보 대치·건조주의보 발표
2011-01-18 11:00,서울·인천·경기도,제 01-11호 | 한파주의보 해제·한파주의보 대치
2011-01-18 11:00,충청북도,제 01-13호 | 한파주의보 대치
2011-01-18 11:00,서울·인천·경기도,제 01-20호 | 한파주의보 해제·한파주의보 대치
2011-01-18 11:00,대전·세종·충청남도,제 01-24호 | 한파경보·한파주의보 해제·한파주의보 대치
2011-01-18 11:00,전라북도,제 01-24호 | 한파주의보 해제·한파주의보 대치
2011-01-18 11:00,대구·경상북도,제 01-39호 | 한파주의보 대치·건조주의보 발표·풍랑주의보 해제
2011-01-18 11:00,전국,제 01-118호 | 한파경보 해제·한파주의보 대치·한파주의보 해제·건조주의보 발표·풍랑주의보 해제
2011-01-19 16:30,충청북도,제 01-14호 | 한파주의보 해제·한파주의보 대치
2011-01-19 16:30,대전·세종·충청남도,제 01-25호 | 한파주의보 해제
2011-01-19 16:30,전라북도,제 01-25호 | 한파주의보 해제
2011-01-19 16:30,대구·경상북도,제 01-40호 | 한파주의보 해제
2011-01-19 16:30,부산·울산·경상남도,제 01-43호 | 한파주의보 해제
2011-01-19 16:30,전국,제 01-120호 | 한파주의보 해제·한파주의보 대치
2011-01-21 16:00,서울·인천·경기도,제 01-12호 | 한파주의보 해제·한파주의보 대치
2011-01-21 16:00,강원도,제 01-13호 | 한파주의보 대치
2011-01-21 16:00,대구·경상북도,제 01-41호 | 한파주의보 해제
2011-01-21 16:00,강원도,제 01-68호 | 한파주의보 대치
2011-01-21 16:00,전국,제 01-124호 | 한파주의보 해제·한파주의보 대치
2011-01-22 11:00,서울·인천·경기도,제 01-13호 | 한파경보·한파주의보 해제
2011-01-22 11:00,강원도,제 01-14호 | 한파주의보 해제·한파주의보 대치
2011-01-22 11:00,충청북도,제 01-15호 | 한파주의보 대치
2011-01-22 11:00,강원도,제 01-69호 | 한파주의보 해제·한파주의보 대치
2011-01-22 11:00,전국,제 01-125호 | 한파경보·한파주의보 해제·한파주의보 대치
2011-01-23 16:00,서울·인천·경기도,제 01-16호 | 강풍주의보·한파주의보·풍랑주의보 발표
2011-01-23 16:00,서울·인천·경기도,제 01-22호 | 강풍주의보·한파주의보·풍랑주의보 발표
2011-01-23 16:00,전라북도,제 01-26호 | 한파주의보 발표
2011-01-23 16:00,전국,제 01-129호 | 강풍주의보·한파주의보·풍랑주의보 발표
2011-01-24 16:00,강원도,제 01-18호 | 한파경보 발표·한파경보 대치
2011-01-24 16:00,충청북도,제 01-18호 | 한파경보 대치·한파주의보 발표
2011-01-24 16:00,서울·인천·경기도,제 01-19호 | 한파경보 대치·한파주의보 발표
2011-01-24 16:00,서울·인천·경기도,제 01-24호 | 한파주의보 발표
2011-01-24 16:00,전라북도,제 01-33호 | 한파주의보 발표
2011-01-24 16:00,대전·세종·충청남도,제 01-35호 | 한파경보 대치·한파주의보 발표
2011-01-24 16:00,대구·경상북도,제 01-46호 | 한파경보 대치·한파주의보 발표
2011-01-24 16:00,부산·울산·경상남도,제 01-46호 | 한파주의보 발표
2011-01-24 16:00,강원도,제 01-76호 | 한파경보 발표·한파경보 대치
2011-01-24 16:00,전국,제 01-146호 | 한파경보 대치·한파경보·한파주의보 발표·대설주의보 해제
2011-01-25 16:00,충청북도,제 01-19호 | 한파경보 대치
2011-01-25 16:00,전라북도,제 01-36호 | 한파경보 대치·한파주의보 발표
2011-01-25 16:00,대전·세종·충청남도,제 01-37호 | 한파경보 대치·한파주의보 발표
2011-01-25 16:00,대구·경상북도,제 01-48호 | 한파주의보 발표
2011-01-25 16:00,전국,제 01-150호 | 한파경보 대치·한파주의보 발표
2011-01-27 16:30,전라북도,제 01-37호 | 한파주의보 해제·한파주의보 대치
2011-01-27 16:30,대전·세종·충청남도,제 01-38호 | 한파주의보 해제·한파주의보 대치
2011-01-27 16:30,부산·울산·경상남도,제 01-51호 | 한파주의보 해제
2011-01-27 16:30,전국,제 01-157호 | 한파주의보 해제·한파주의보 대치
2011-01-28 10:50,충청북도,제 01-20호 | 한파주의보 대치
2011-01-28 10:50,대전·세종·충청남도,제 01-39호 | 한파주의보 대치
2011-01-28 10:50,전국,제 01-158호 | 한파주의보 대치·건조주의보 발표
2011-01-29 15:30,충청북도,제 01-21호 | 한파경보 대치
2011-01-29 15:30,대구·경상북도,제 01-54호 | 한파주의보 발표
2011-01-29 15:30,부산·울산·경상남도,제 01-57호 | 한파주의보 발표
2011-01-29 15:30,전국,제 01-168호 | 한파경보 대치·한파주의보 발표·대설주의보 해제
2011-01-30 16:00,부산·울산·경상남도,제 01-61호 | 한파주의보 발표
2011-01-30 16:00,전국,제 01-178호 | 강풍주의보 해제·한파주의보 발표·풍랑주의보 해제
2011-01-31 10:00,강원도,제 01-19호 | 한파경보 해제·한파주의보 대치
2011-01-31 10:00,서울·인천·경기도,제 01-20호 | 한파경보·한파주의보 해제·한파주의보 대치
2011-01-31 10:00,충청북도,제 01-22호 | 한파경보·한파주의보 해제·한파주의보 대치
2011-01-31 10:00,서울·인천·경기도,제 01-28호 | 한파경보·한파주의보 해제·한파주의보 대치
2011-01-31 10:00,전라북도,제 01-43호 | 한파주의보 해제
2011-01-31 10:00,대전·세종·충청남도,제 01-45호 | 한파주의보 해제
2011-01-31 10:00,대구·경상북도,제 01-57호 | 한파경보·한파주의보 해제·한파주의보 대치
2011-01-31 10:00,부산·울산·경상남도,제 01-64호 | 한파주의보 해제
2011-01-31 10:00,강원도,제 01-90호 | 한파경보 해제·한파주의보 대치
2011-01-31 10:00,전국,제 01-184호 | 한파경보·한파주의보 해제·한파주의보 대치
2011-02-01 5:00,강원도,제 02-1호 | 한파주의보 해제
2011-02-01 5:00,강원도,제 02-1호 | 한파주의보 해제
2011-02-01 5:00,전국,제 02-1호 | 한파주의보 해제
2011-02-01 5:00,서울·인천·경기도,제 02-1호 | 한파주의보 해제
2011-02-01 5:00,충청북도,제 02-1호 | 한파주의보 해제
2011-02-01 5:00,대구·경상북도,제 02-1호 | 한파주의보 해제
2011-02-10 16:00,강원도,제 02-2호 | 한파주의보 발표
2011-02-10 16:00,충청북도,제 02-2호 | 한파주의보 발표
2011-02-10 16:00,전국,제 02-14호 | 한파주의보 발표
2011-02-14 4:00,충청북도,제 02-3호 | 한파주의보 해제
2011-02-14 4:00,강원도,제 02-6호 | 한파주의보 해제
2011-02-14 4:00,전국,제 02-45호 | 한파주의보 해제
2011-11-23 16:00,강원도,제 11-1호 | 강풍주의보·한파주의보 발표
2011-11-23 16:00,충청북도,제 11-1호 | 한파주의보 발표
2011-11-23 16:00,서울·인천·경기도,제 11-2호 | 한파주의보 발표
2011-11-23 16:00,강원도,제 11-14호 | 강풍주의보·한파주의보 발표
2011-11-23 16:00,전국,제 11-74호 | 강풍주의보·한파주의보 발표
2011-11-24 7:00,서울·인천·경기도,제 11-4호 | 한파주의보 발표
2011-11-24 7:00,서울·인천·경기도,제 11-7호 | 한파주의보 발표
2011-11-24 7:00,전국,제 11-80호 | 한파주의보 발표
2011-11-25 10:00,강원도,제 11-2호 | 강풍주의보·한파주의보·풍랑주의보 해제
2011-11-25 10:00,충청북도,제 11-2호 | 한파주의보 해제
2011-11-25 10:00,서울·인천·경기도,제 11-5호 | 한파주의보 해제
2011-11-25 10:00,서울·인천·경기도,제 11-8호 | 한파주의보 해제
2011-11-25 10:00,강원도,제 11-18호 | 강풍주의보·한파주의보·풍랑주의보 해제
2011-11-25 10:00,전국,제 11-83호 | 강풍주의보·한파주의보·풍랑주의보 해제
2011-12-15 17:00,강원도,제 12-3호 | 한파주의보 발표
2011-12-15 17:00,서울·인천·경기도,제 12-3호 | 한파주의보 발표
2011-12-15 17:00,강원도,제 12-35호 | 한파주의보 발표
2011-12-15 17:00,전국,제 12-70호 | 한파주의보 발표
2011-12-17 10:30,강원도,제 12-4호 | 한파주의보 해제
2011-12-17 10:30,서울·인천·경기도,제 12-4호 | 한파주의보 해제
2011-12-17 10:30,강원도,제 12-41호 | 한파주의보 해제
2011-12-17 10:30,전국,제 12-89호 | 한파주의보 해제
2011-12-20 10:30,강원도,제 12-44호 | 한파주의보 해제
2011-12-20 10:30,전국,제 12-92호 | 한파주의보·건조주의보 해제
2011-12-21 16:30,강원도,제 12-45호 | 한파주의보 발표
2011-12-21 16:30,전국,제 12-93호 | 강풍주의보·한파주의보·풍랑주의보 발표
2011-12-22 16:30,강원도,제 12-5호 | 한파주의보 발표
2011-12-22 16:30,서울·인천·경기도,제 12-5호 | 한파주의보 발표
2011-12-22 16:30,전국,제 12-99호 | 한파주의보 발표
2011-12-23 10:00,서울·인천·경기도,제 12-6호 | 한파주의보 해제
2011-12-23 10:00,전국,제 12-104호 | 강풍주의보·한파주의보·대설주의보 해제
2011-12-24 10:30,충청북도,제 12-3호 | 한파주의보 발표
2011-12-24 10:30,강원도,제 12-8호 | 한파경보 대치·한파주의보·풍랑주의보 발표
2011-12-24 10:30,서울·인천·경기도,제 12-12호 | 한파주의보 발표
2011-12-24 10:30,대구·경상북도,제 12-17호 | 한파주의보 발표
2011-12-24 10:30,대전·세종·충청남도,제 12-24호 | 한파주의보 발표
2011-12-24 10:30,전라북도,제 12-27호 | 한파주의보 발표
2011-12-24 10:30,강원도,제 12-50호 | 한파경보 대치·한파주의보·풍랑주의보 발표
2011-12-24 10:30,전국,제 12-121호 | 한파경보 대치·한파주의보 발표·건조경보 대치·건조주의보·풍랑주의보 발표
2011-12-25 16:00,충청북도,제 12-4호 | 한파경보 대치
2011-12-25 16:00,강원도,제 12-9호 | 한파경보 대치·건조주의보 발표
2011-12-25 16:00,서울·인천·경기도,제 12-13호 | 한파경보 대치
2011-12-25 16:00,대전·세종·충청남도,제 12-26호 | 한파경보 대치·한파주의보 발표
2011-12-25 16:00,강원도,제 12-52호 | 한파경보 대치·건조주의보 발표
2011-12-25 16:00,전국,제 12-133호 | 한파경보 대치·한파주의보·건조주의보 발표
2011-12-26 11:00,충청북도,제 12-5호 | 한파주의보 대치
